what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426364937013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426364944506
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1426364945483
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1426364949261
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1426364950979
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1426364951845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426364953392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426364955391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426364962767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426364992486
